video_id;Comment;Type
barbara_gambatesa8;ma ha tipo l’armadio fatto solo da questo modello di pantaloni;none
barbara_gambatesa8;en sah les gars;none
barbara_gambatesa8;Je respecte tellement ma copine que je like pas;none
barbara_gambatesa8;Je vient de remarqué que y’avait pas le robinet;sexual
barbara_gambatesa8;pas mariable;none
barbara_gambatesa8;En sah....;none
barbara_gambatesa8;comme dirait jamy;none
barbara_gambatesa8;En sah les gars;none
barbara_gambatesa8;@L’doud livio;none
barbara_gambatesa8;je sais même pas dans qu elle pièce elle est frr tellement j était homnibulé;none
barbara_gambatesa8;Permettez moi l’expression mais ...;none
barbara_gambatesa8;elle sait cquelle fait;none
barbara_gambatesa8;mais déjà elle viennent d'ou les lumiere??;none
barbara_gambatesa8;ah en fait y a pas de lavabo;sexual
barbara_gambatesa8;Lopsa;sexual
barbara_gambatesa8;de quel couleur et le robinet les gars ? Ah merde y en à pas;sexual
barbara_gambatesa8;@antoinegl28 elle voulais nous montrer le savon;none
barbara_gambatesa8;@mathis_0310f elle est comme ça ta prof de français ??;none
barbara_gambatesa8;Personnalité ??;none
barbara_gambatesa8;pov tu veu juste montrer Un truc;sexual
barbara_gambatesa8;Il manqué quoi ?;none
barbara_gambatesa8;@connorlebg_17 ÉNORME;sexual
barbara_gambatesa8;Les robinets en Guinée @bamboulaa_54 @__khmm @nqd.sami;none
barbara_gambatesa8;déjà qui dit quignon c’est crouton wsh;none
barbara_gambatesa8;Wesh t’es belle;none
barbara_gambatesa8;Pour ceux qui veulent mon snap : aaron_levrai6 ??;none
barbara_gambatesa8;On a vue tkt tkt on a vue on à vue …;sexual
barbara_gambatesa8;Leve les yeux soldat ????;sexual
barbara_gambatesa8;Son sourire ??;none
barbara_gambatesa8;oh le boulot;none
barbara_gambatesa8;WhY nOt;none
barbara_gambatesa8;Il sont de quelle couleur ses lunettes ??;sexual
barbara_gambatesa8;rester concentré soldats;sexual
barbara_gambatesa8;moi qui cherche le but du tiktok;none
barbara_gambatesa8;La réf de la meuf svp ?;none
barbara_gambatesa8;Lève les yeux soldat;sexual
barbara_gambatesa8;????????????;none
barbara_gambatesa8;@louisonette_ quel forme le miroir ?;sexual
barbara_gambatesa8;de quelle couleur était le miroir ?;sexual
barbara_gambatesa8;même si ça a l’air tout propre je refait les travaux des toilettes ??;none
barbara_gambatesa8;Comme sterling. ??;none
barbara_gambatesa8;@milo.dlv en sah les gars ??;none
barbara_gambatesa8;boulot + heure sup + travaux d'interet general + stage de 3e;none
barbara_gambatesa8;Incroyable hasard sa a percé;sexual
barbara_gambatesa8;Ces moi ou elle fait du 70 en taille de chaussure;none
barbara_gambatesa8;"""use your own fountain"" ??";none
barbara_gambatesa8;Les gars le gardien était battu;none
barbara_gambatesa8;Reel;none
barbara_gambatesa8;"""c'est d'origine ca monsieur ?!""";none
barbara_gambatesa8;vous avez vue il y a pas de robinet ??;sexual
barbara_gambatesa8;J’ai regardé la vidéo 4 fois avant de voir qu’il manquait un robinet ?? ??;sexual
barbara_gambatesa8;Elle sait très bien ce qu’elle fait;none
barbara_gambatesa8;@ju1529luj le rouge !!!;none
barbara_gambatesa8;me demander pas de quelle couleur est le robinet je sais pas??;sexual
barbara_gambatesa8;@bouluuuu1 normal on a envie guette mes pour toi aussi;none
barbara_gambatesa8;Zango ??;none
barbara_gambatesa8;le gardien est battu;none
barbara_gambatesa8;Papa est fier;denigration
barbara_gambatesa8;Où est le wake up to reality ? ??;none
barbara_gambatesa8;Zango ??;none
barbara_gambatesa8;ont se tapent pas la même barre ma grande ????;none
barbara_gambatesa8;Le gardien était battu;none
barbara_gambatesa8;En sah les gars…;none
barbara_gambatesa8;De quel couleur est le pantalon ??;sexual
barbara_gambatesa8;Je savais même pas que il y avait un lavabo;sexual
barbara_gambatesa8;Oui il est beau ´.;none
barbara_gambatesa8;Les gars en sah…;none
barbara_gambatesa8;Zango ??;none
barbara_gambatesa8;oui;none
barbara_gambatesa8;jvien de remarquer qu'il y a un lavabo après 5 visionnage;sexual
barbara_gambatesa8;Me demandez aucune couleur c’est turquoise.;sexual
barbara_gambatesa8;Lopsa;sexual
barbara_gambatesa8;@@robin permet lexpressi;none
barbara_gambatesa8;khalifier;none
barbara_gambatesa8;Immeuble;none
barbara_gambatesa8;pas mariable ça;none
barbara_gambatesa8;@j.mm.y ca me fait penser a quelqun;none
barbara_gambatesa8;sei bionda con la tinta castana??;none
barbara_gambatesa8;Et toi alors.;none
barbara_gambatesa8;il titolo c'era una volta una ragazza bellissima in un bagno e poi ....;none
barbara_gambatesa8;??;denigration
barbara_gambatesa8;bianco;none
barbara_gambatesa8;bianco;none
barbara_gambatesa8;bianco;none
barbara_gambatesa8;De quelle couleur est le robinet ??;sexual
barbara_gambatesa8;bianco;none
barbara_gambatesa8;inaspettato;none
barbara_gambatesa9;ti deve crescere ancora per fare competizione a georgina ??;sexual
barbara_gambatesa9;spero non mi esca una figlia femmina;sexual
barbara_gambatesa9;Immagino gli anni di ginnastica posturale correttiva che ti attendono;denigration
barbara_gambatesa9;ma ti escono i peli da quel neo sul collo?;denigration
barbara_gambatesa9;Te sei Na barzelleta proprio figlia mia patetica veramente ripijati?????;flaming
barbara_gambatesa9;io so volare calcola;denigration
barbara_gambatesa9;ahahahahahahahahahah;none
barbara_gambatesa9;Quanto malessere in soli 5 secondi;none
barbara_gambatesa9;IG?;none
barbara_gambatesa9;Arrrpijt ??;flaming
barbara_gambatesa9;va fatic;flaming
barbara_gambatesa9;De follower Barbara Gambatesa evviva Porzio, persona seria!;denigration
barbara_gambatesa9;la felicitá di una delle tante concubine;denigration
barbara_gambatesa9;che inglese…;denigration
barbara_gambatesa9;mi chiedo perché la contatta ????????;denigration
barbara_gambatesa9;e io so Gesù Cristo;denigration
barbara_gambatesa9;E poi ti sei svegliata tutta sudata ??;denigration
barbara_gambatesa9;Si certo;denigration
barbara_gambatesa9;yeah sure;denigration
barbara_gambatesa9;E poi ti svegli sudata;denigration
barbara_gambatesa9;A Natale;denigration
barbara_gambatesa9;hahahhahgaha grande proprio lui CR7;denigration
barbara_gambatesa9;E poi ti svegli tutta sudata???????????;denigration
barbara_gambatesa9;A me scrive Belen;denigration
barbara_gambatesa9;a me scrive Elon musk ??;denigration
barbara_gambatesa9;Si per fare la spesa ??;denigration
barbara_gambatesa9;A me scrive thanos , ma gli ho detto che non voglio nulla di serio;denigration
barbara_gambatesa9;Gatta morta ??;flaming
barbara_gambatesa9;a me scrive sempre Brad Pitt;denigration
barbara_gambatesa9;A me scrive Jennifer Lopez ma rimango umile;denigration
barbara_gambatesa9;?????????? Certo;denigration
barbara_gambatesa9;Ma lui la pizza te la paga?;denigration
barbara_gambatesa9;"a me ha scritto Jennifer Aniston ma ho rifiutato perché pure lei è ""very distant""...";denigration
barbara_gambatesa9;a me ha scritto lisa ann;denigration
barbara_gambatesa9;Anche a me scrive tutti i giorni Jason Momoa però è very distant anche lui ??????;denigration
barbara_gambatesa9;100% real;denigration
barbara_gambatesa9;A me scrive equitalia ma resto umile;denigration
barbara_gambatesa9;A me scrive equitalia e non sono così felice;denigration
barbara_gambatesa9;Occhio che se ti denuncia di mangia tutto;denigration
barbara_gambatesa9;Fors CR7 o Pezzot;denigration
barbara_gambatesa9;AHAHAHAHAHAH;denigration
barbara_gambatesa9;FORSE DEVE ANDARE IN BAGNO. DICE CHE CR7 SIS STITICO ??;denigration
barbara_gambatesa9;BARBARA NON TI È ANDATA BENE DA PORZIO PROVA DA BRIATORE ????????????????;denigration
barbara_gambatesa9;portalo in pizzeria e non pagare tu il conto ahahah;denigration
barbara_gambatesa9;avrà visto l ingegnere che sei;denigration
barbara_gambatesa9;Hai 1 fan e lo metti pure su tik tok?? Faresti bene a non dirlo!!!!;denigration
barbara_gambatesa9;e tu saresti fidanzata...;denigration
barbara_gambatesa9;Così Forse da porzio pagherà la pizza lui .;denigration
barbara_gambatesa9;Quello era porzio;denigration
barbara_gambatesa9;si La pizzeria di Porzio????????????;denigration
barbara_gambatesa9;SPONSOR UFFICIALE @Errico Porzio;denigration
barbara_gambatesa9;E poi ti svegli dal sonno ?? ??????;denigration
barbara_gambatesa9;impossibile, lui ama la pizza e la paga;denigration
barbara_gambatesa9;Lui almeno non ti fa pagare una pizza;denigration
barbara_gambatesa9;Ma la faccia delle “amiche” ed ho detto tutto….;denigration
barbara_gambatesa9;ma non è fidanzata?;denigration
barbara_gambatesa9;a me Slash aveva invitato a Los Angeles a visitare l'esposizione delle Gibson...insisteva anche eh!;denigration
barbara_gambatesa9;a me scrivono le kardashian per fare ape in centro a pavia;denigration
barbara_gambatesa9;a me scrive la polizia municipale pago ma rimango umile;denigration
barbara_gambatesa9;pretties!?) @Olivia;none
barbara_gambatesa9;Auguri per la laurea;denigration
barbara_gambatesa9;forse cristiano magiolio;denigration
barbara_gambatesa9;No creo;none
barbara_gambatesa9;an vedi che sono io??;none
barbara_gambatesa9;Non c’è ne per nessuno;none
barbara_gambatesa9;????????;none
barbara_gambatesa9;??;none
barbara_gambatesa9;adesso ci siamo;none
barbara_gambatesa9;Nenne ma truovt na fatic stai te magnat si nu metr e 20 loc;flaming
barbara_gambatesa9;Eh si very distant;none
barbara_gambatesa9;Vir che è Cristiano o chianchier ??;none
barbara_gambatesa9;saranno solo sui 2400km;none
barbara_gambatesa9;va Pitt l ogn ai paparell;denigration
barbara_gambatesa9;Sarà Cristiano Rolando;denigration
barbara_gambatesa9;e lei che scrive a lui;denigration
barbara_gambatesa9;????????????????????????????????????????????????;none
barbara_gambatesa9;Un altro fazzoletto;none
barbara_gambatesa9;?????? Crostino Rinaldo 77;denigration
barbara_gambatesa9;Rial;none
barbara_gambatesa9;Si cesare romiti 7;none
barbara_gambatesa9;Si si è vero, le scrive Cristiano Rolando, quello vero!;denigration
barbara_gambatesa9;????????????;none
barbara_gambatesa9;??????;none
barbara_gambatesa9;posizione: sotto terra;none
barbara_gambatesa9;beauty??????;none
barbara_gambatesa9;?????;none
barbara_gambatesa9;"Non è che per caso era ""Ciro""r7 da Napoli??";denigration
barbara_gambatesa9;Certo sarà una persona che conosce e la nominato Cristinano Ronaldo;denigration
barbara_gambatesa9;nel dubbio è very DISTANT ahahaha;denigration
barbara_gambatesa9;??;none
barbara_gambatesa9;@Giada Pascali;none
barbara_gambatesa9;@Batman• probably not your dad? a noi ci scrive Peppe;none
barbara_gambatesa9;@la_tis;none
barbara_gambatesa9;????????;none
barbara_gambatesa9;????????;none
barbara_gambatesa9;“Very distant” ????;denigration
barbara_gambatesa9;Potrebbe anche essere vero ma il problema più grosso è che ha 38 anni tu quanti ? ????;none
barbara_gambatesa9;HAAHAHAHAHAHAHAAHAHAHAH;none
barbara_gambatesa9;O il dubbio se sia Cristiano Ronaldo 7 o Ciro Russo 7...??;denigration
barbara_gambatesa9;????????????;none
elisa1;bella quella del porcellino. Anzi la porcellina????????;sexual
elisa1;Ma ne vai anche fiera….;denigration
elisa1;Ma voi ci credete veramente che è una prof? Haha;denigration
elisa1;non era incinta sta qua?;denigration
elisa1;ahahaha raga è la stessa persona ahahahha;denigration
elisa1;1. Ha 19 anni e non è una prof - 2. La chat è del suo ragazzo;denigration
elisa1;??;none
elisa1;prima dei 100 like (raro)??;none
elisa1;Mi puoi salutare in un tuo video per favoreeeee;none
elisa1;????;none
elisa1;Ma io non ho ancora capito se è una vera prof;none
elisa1;dodicesimo;none
elisa1;prof io le ho mandato la prima;none
elisa1;sei la perfezione ??????????;none
elisa1;cap;none
elisa1;prof domani portiamo storia o geografia;none
elisa1;Se sei una vera prof fai un video ai tuoi studenti;none
elisa1;Cosa sta a significare il serpente? ??????;none
elisa1;????????;none
elisa1;bad teacher è stupendo;none
elisa1;Cory Chase?;sexual
elisa1;Ma quella di the bad teacher?;none
elisa1;prof ora ho capito perché il bagno della scuola è tutto bianco;sexual
elisa1;Ciao prof ti o sgamato ??;none
elisa1;Ma per caso su of fai video di coppia maschio e femmina;sexual
elisa1;Amiooo sei bellissima;none
elisa1;Proff ho la tuta grigia..mi accompagna in bagno?!????;sexual
elisa1;e come dargli torto ad alcuni di loro;none
elisa1;ma da quando gli alunni chattano WhatsApp con le proffia;none
elisa1;che materia insegni;none
elisa1;sec me non è una prof;none
elisa1;mio dio vorrei una prof cosi . invece co le vecchie che non sanno neanche dove sono;sexual
elisa1;non sei prof;none
elisa1;@.ce22;none
elisa1;Pov: è l'app di WhatsApp quella in cui puoi messaggiarti da solo;none
elisa1;se fossi una vera prof potresti farlo ma non lo sei????;none
elisa1;prof ma lei in che scuola lavora ????????????;sexual
elisa1;@xsheshs M. da grande palese;none
elisa1;cosa insegni?;none
elisa1;@anon1mouss_girll;none
elisa1;1010011 1000101 10010011000001 1010010 10100101001001 1010110 10000011010100 1001111 10100011010101 1001001;none
elisa1;??????????;none
elisa1;non pensavo che la prof fosse così !! ????;sexual
elisa1;Io in classe ho le prof con i baffi tipo il vecchietto della moretti;none
elisa1;una prof così;none
elisa1;Quel serpente mi ha fatto morire;none
elisa1;professoressa come faccio ad entrare nel gruppo??@eli.esposito;none
elisa1;ma domani quindi assemblea prof?;none
elisa1;AHHAHAHA??;none
elisa1;????????Ma quali alunni non dire cose che secondo me magari mi sbaglio non sono vere??????;none
elisa1;AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;none
elisa1;Che significano;none
elisa1;lezione molto interessante questa ??;none
elisa1;il rubinetto ????;none
elisa1;SIAMO TUTTI CON TE ?????????? (OBBIETTIVO metterlo in ogni video)????FISSA PLISLIKE PER CHI E D'ACCORDO;none
elisa10;Io non ce la faccio giuro;denigration
elisa10;No vabbè ???????;denigration
elisa10;vi siete trovati;denigration
elisa10;non si sopporta più;denigration
elisa10;Mi dissocio;none
elisa10;haï rOttœ;denigration
elisa10;mamma mia??;denigration
elisa10;mah;none
elisa10;mamma mia ma come si sopporta?????? pesante !!!;denigration
elisa10;ma so siamo arrivati ??????????????;none
elisa10;2 sciem???????;flaming
elisa10;qualcuno può intervenire???????????????????;denigration
elisa10;@amanda.b84 mi sentu mali. ??;none
elisa10;hai riottooo;denigration
elisa10;marooooooooooo;denigration
elisa10;Mah ?????;none
elisa10;neanche io ce la faccio;none
elisa10;mi mancano i tempi di musical.ly;none
elisa10;Ma come la sopporta ??;denigration
elisa10;Mancava solo questo ??;denigration
elisa10;nn si sopporta;denigration
elisa10;mi dissocio ahahahaha;none
elisa10;Povero mondo;denigration
elisa10;c ho i gatti sotto casa che fanno così a volte;denigration
elisa10;ma seriamente;denigration
elisa10;Ma tutt'appostoæææ? ????;denigration
elisa10;Bah ??;none
elisa10;Mi sto innervosendo;denigration
elisa10;Mah;none
elisa10;io non c'è la faccio più con questa ????????;denigration
elisa10;c'è ciss;flaming
elisa10;questa è la fine ??;denigration
elisa10;Siamo arrivati proprio alla fine;denigration
elisa10;Mah;none
elisa10;mah??;none
elisa10;e ma lei mi sembrava più carina;denigration
elisa10;nn si può ????;none
elisa10;per carità...............;denigration
elisa10;E basta....;denigration
elisa10;Non ce la faccio più ??;denigration
elisa10;ma tutto bene???????????????;denigration
elisa10;mio dio ??;denigration
elisa10;MA NON LAVORA NESSUNO QUI??;denigration
elisa10;Chi é Dante (e per fare una risata);denigration
elisa10;si ok ma chi è Dante?;denigration
elisa10;Io ho inventato un nuovo modo di parlare...??;none
elisa10;ora sono due;denigration
elisa10;scappatene fai ancora in tempo??;denigration
elisa10;che lingua è???;denigration
elisa10;come va fante???;denigration
elisa10;Che bella donna;sexual
elisa10;brava;none
elisa10;??????;none
elisa10;Il corsivo vince sempre!!!!!;none
elisa10;????;none
elisa10;Raga ma avete notato che la maglia della ragazza è uguale a una che a lady Giorgia;none
elisa10;rifate i video con Elisa faccina triste ?! ??;none
elisa10;questo non è niente a confronto del MAIUSCOLO@santoro_criaco @antoniosbancatore_real;none
elisa10;lui è il meglio;none
elisa10;@Elisa Esposito e si scoprì così che lui aveva un talento innato per cantare metal!!! Grandi!!!;none
elisa10;mariaaaaaaa??;none
elisa10;??;none
elisa10;non ti trovavo ora ti o trovata ti seguo sempre mi fai morire??????????;none
elisa10;manca lo stampatello lo faccio io;none
elisa10;??;none
elisa10;sei bellissima e simpatica ??????????;none
elisa10;??????;none
elisa10;CITRON;none
elisa10;La maglia di durant??;none
elisa10;Si okay ma lei dove ha trovato l'outfit?;none
elisa10;Ma è strabiliante ??;none
elisa10;SIETE LA COPPIA PERFETTA;none
elisa10;@gda__10 ??????????;none
elisa10;meglio il maiuscolo;none
elisa10;ciliege e dove stanno ? hahahahah;none
elisa10;??;none
elisa10;E anche quello che la asseconda;none
elisa10;??????????????????;none
elisa10;quali ciliegie?;none
elisa10;Ma quello non è io corsivio;none
elisa10;L’unica maestra del corsivio è @Signorina cherbal;none
elisa10;@sono.vanx ??;none
elisa10;kevin durant with the bucket;none
elisa10;lui alla fine: CiLiEgIE ??;none
elisa10;???????????????;none
elisa10;????????????????????;none
elisa10;??????????;none
elisa10;E meglio il corsivo da questa prospettiva;none
elisa10;??????;none
elisa10;?????????????????????????????????????????????????;none
elisa10;prendo questo video per parlarne di tutti quelli che fa. In ogni video che vedo su tik tok c'è sempre qualcuno che parla male di lei, non è bello-;none
elisa10;????????????;none
elisa10;per te;none
elisa10;??????????;none
elisa10;ma è batman;none
elisa10;Cosa significa amio?;none
elisa10;??;none
elisa10;io parlo lo stampatello??;none
elisa10;??????;none
elisa10;??;none
elisa10;???????? no vabbè, lo sguardo che fa quando dice ciliegie fa la differenza ????;none
elisa10;??????;none
elisa10;??????;none
elisa10;No ma ti prego ma di due parolacce ??;none
elisa10;geniale;none
elisa10;A me non da fastidio;none
elisa10;Tu;none
elisa10;????????;none
elisa10;Mi hanno morire ??;none
elisa10;@francesca_casullo HAHAHAHAAHHA così dovevamo fare;none
elisa10;??;none
elisa10;????????;none
elisa10;????????;none
elisa10;due prof??;none
elisa10;Codd;none
elisa10;?????????????????????;none
elisa10;??mi passa la voglia????;none
elisa10;allo il sottolineato com è;none
elisa10;????;none
elisa10;io parlo il grassetto con i miei figli quando mi fanno arrabbiare, ma non è proprio cosi????????carinissimi siete;none
elisa10;bro partitella a fifa ?;none
elisa10;ciao mi saluti tanto per favore;none
elisa10;????????????????;none
elisa10;ma lui alla fine??;none
elisa10;@juliatesta7 ahahahahha;none
elisa10;@sc.aramanzia ????;none
elisa10;io non capisco pk la gente odia il corsivo a me piace;none
elisa10;mi sento così;none
elisa10;??;none
elisa10;?ï?îë?í?;none
elisa10;@la_pepsi_di_payton mado ??????;none
elisa10;Fregatene di tutti n1??;none
elisa10;Il var dice che lo sguardo c’é stato;sexual
elisa10;perche in bagno:ci sono 2 cose,1 o erano in bagno per lo specchio o per bho??;none
elisa10;IL GRASSETO MI FA MORIRE;none
elisa10;ciao;none
elisa10;Times new roman?;none
elisa10;??;none
elisa10;HAHAHAHAHAHHHAAHAHAHAAHAHHHAHAAHAHHAAHAHA;none
elisa10;una volta avevo iPhone poi ho cambiato telefono 2 anni fa e mi sono preso un asus;none
elisa10;Taylor megan 2;none
elisa10;??;none
elisa10;ma quando ha detto ciliegie!?;none
elisa2;Falle scendere;sexual
elisa2;Con tutta quell'abbondanza ti servono le cinghie ferma carico ??;sexual
elisa2;spagnola?;sexual
elisa2;Ma una quarta naturale o rifatta ? Perché la tua sicuramente è una quarta naturale ????????;sexual
elisa2;mamma che spagnole;sexual
elisa2;il problema è il cervello che manca ??????????;flaming
elisa2;Dove il costume?;none
elisa2;solo 841 like;none
elisa2;non ho di questo problema ??;none
elisa2;sicuramente non io????;none
elisa2;Confermo;none
elisa2;Noi;none
elisa2;il dolore;none
elisa2;all’inizio pensavo stesse cantando lei??;none
elisa2;non io sicuramente;none
elisa2;02-mar;none
elisa2;io con il pigiama lungho perché fa freddissimo;none
elisa2;ahok;none
elisa2;ho questo problema????;none
elisa2;Ciao Elisa, sei dolcissima??;none
elisa2;Bellissima;none
elisa2;ma non sei andata a Dubai?;none
elisa2;Io come teee;none
elisa2;ma quanto sei bella.;none
elisa2;@giu il nostro più grande problema..;none
elisa2;@?? hahah;none
elisa2;assolutamente non io;none
elisa2;benedica??;none
elisa2;algorithm;none
elisa2;@paola Ja tu sti problem te suonn ????;none
elisa2;bellissima ??;none
elisa2;io come te;none
elisa2;Caspita quanto sei bella ??;none
elisa2;noi;none
elisa2;troppo io??;none
elisa2;beata te.??;none
elisa2;non io ??;none
elisa2;noi;none
elisa2;Mi dispiace... sei dolce;none
elisa2;fossi più giovane;none
elisa2;sicuramente non io;none
elisa2;Eh infatti;none
elisa2;io con la 3?????????;none
elisa2;sicuramente non io;none
elisa2;posso capire;none
elisa2;sicuramente nn io;none
elisa2;che bella;none
elisa2;sei un sogno stupendo ??;none
elisa2;un problema che non avrò mai;none
elisa2;un problema che non ho;none
elisa2;sicuramente non io;none
elisa2;il dolore??;none
elisa2;Fantastica;none
elisa2;sicuramente non io;none
elisa2;sicuramente io;none
elisa2;pov: io;none
elisa2;non posso repubblicars;none
elisa2;sei stupenda ciao Elisa;none
elisa2;ho il tuo stesso costume;none
elisa2;io;none
elisa2;??????;none
elisa2;Ioo;none
elisa2;meravigliosa;none
elisa2;????eh capisco ????;none
elisa2;tanto bella??;none
elisa2;Libertá;none
elisa2;@books_and_more10 tu;none
elisa2;semplice e bella ??;none
elisa2;Sei bellissima ??;none
elisa2;che meraviglia ??;none
elisa2;Bellissima;none
elisa2;sei pazzesca;sexual
elisa2;come sei bella ??????;none
elisa2;odio quando mi succede;none
elisa2;Sono nelle tue stesse condizioni ????;none
elisa2;@giu esattamente io;none
elisa2;io;none
elisa2;TOP;none
elisa2;@?? confermo;none
elisa2;@emma???? odio quando mi succede;none
elisa2;non io??????;none
elisa2;real;none
elisa2;Vero??;none
elisa2;io come te;none
elisa2;ovviamente e sicuramente non io;none
elisa2;un problema che non avrò mai;none
elisa2;GIURO IO;none
elisa2;dove hai comprato il costume?? ??;none
elisa2;sicuramente io;none
elisa2;bella ragazza mi piace molto te lo sai che ti voglio tanto bene e ti tengo tanto a te cara ??;none
elisa2;E bellissima ??;none
elisa2;per questo porto il costume tipo a fascia ma con le spalline;none
elisa2;Io totale;none
elisa2;Siiiiii??????????;none
elisa2;Sono sincero mi piaci un casino?????????;sexual
elisa2;Surely not me;none
elisa2;è un problema di noi bellissime;none
elisa2;il problema che non avrò mai;none
elisa2;sei perfetta;sexual
elisa2;Noi;none
elisa3;Sono Veneto non posso esternare ciò che penso;denigration
elisa3;Hai provato con lo Spagnolo/a ...?;sexual
elisa3;ma invece un film con Rocco quando c'è lo fai? magari ti seguiamo con più piacere;sexual
elisa3;chr zizz;sexual
elisa3;belle miiniieee;sexual
elisa3;Ma perché?;denigration
elisa3;Cara mia, non ti conosco ma, hai seriamente bisogno di aiuto.;flaming
elisa3;fan cuiooo;flaming
elisa3;non ci credo che esisti e che qualcuno ti segua !!! ??;flaming
elisa3;#andrátuttobene....;denigration
elisa3;"Come si dice ""di base la tigre è più forte del leone""";none
elisa3;come buttare il tempo;denigration
elisa3;i primi 10 secondi con il volume muto sono un ottimo contenuto;sexual
elisa3;Senza audio il video è bellissimo.... ??????;sexual
elisa3;Ho tolto il volume e mi sono goduto il video ??????;sexual
elisa3;Ma ha parlato ?? Non sento????;sexual
elisa3;comunque se non parli è meglio tanto sei carina e questo basta...ha...ha...ha??;sexual
elisa3;bello però il video senza Audio in effetti;sexual
elisa3;Se togli l'audio fai molti più like.;sexual
elisa3;Per la prima volta non ho nemmeno ascoltato cosa hai detto ??;sexual
elisa3;Togli il volume e fai veramente hype;sexual
elisa3;tutto acquisisce piú senso se si applica la funzione muto sul dispositivo;sexual
elisa3;anche se il corsivo è fastidioso lei resta sempre una bella ragazza;sexual
elisa3;Garbo, educazione, autoironia…. Bravissima;none
elisa3;Che bella??;none
elisa3;?Mare si dice Mario ?;none
elisa3;hahahahaha mi rallegri la giornata ????????;none
elisa3;che occhi ??;sexual
elisa3;e come si dice: Mario va a mare?;none
elisa3;Come si dice in corsivo is callois miusu caristi sbattiusu a nadiasa ??;none
elisa3;Come si dice pere invece?;sexual
elisa3;Come si dice 'imene'?;sexual
elisa3;Complimenti, e non per il corsivo!;sexual
elisa3;se mare si dice Mario, Mario come si dice;none
elisa3;mare Mario haha;none
elisa3;succo come si dice?;sexual
elisa3;Appena ho aperto e ho sentito l audio ho spento il cell;denigration
elisa3;La leggenda continua??????;none
elisa3;Entro per leggere i commenti….!!!????;none
elisa3;Dopo di questo mi esce salvini e la lega in live sarà un caso non credo;none
elisa3;Genia genia;none
elisa3;sei stupenda ????;none
elisa3;a tema spiaggia sugli scogli è top ??????????????;none
elisa3;ciao buonasera bellissima;none
elisa3;ahhahahahah mamma mia i follower scendono adesso le scopriamo??????????;sexual
elisa3;E poi che farai?;none
elisa3;Quando ho studiato il corsivo ai miei tempi non melo ricordavo così ??;none
elisa3;Bravi;none
elisa3;Bravissima ??;none
elisa3;Io il corsivo lo parlavo all’elementari nel 2008 @eli.esposito ??;none
elisa3;Mare si dice Mario ??;none
elisa3;io onestamente scrivo solo no comment!;none
elisa3;E Mario va al mare;none
elisa3;bellissima;none
elisa3;mare=mariooo;none
elisa3;hshshaj;none
elisa3;Amio sei stupenda complimenti ??????;none
elisa3;Quasi perdonata ??;none
elisa3;L'unica parola in corsivö che mi viene in mente: OLIÖÖÖ (per i #Cagliaritani);none
elisa3;Ciao bella ti mando un bacio grande grande;none
elisa3;?? Ciao bella ??;none
elisa3;????????????;none
elisa3;ma sei uno spettacolo mamma mia ??;sexual
elisa3;Che bella ????;none
elisa3;????????????;none
elisa3;sei bellissima sembri la Madonna;none
elisa3;no t ste ciittt;none
elisa3;Fammela a me la lezioneee privata;sexual
elisa3;Non ci siamo qui ????;none
elisa3;come si dice BENIDICA OTTU E NOVI E FORAMALUACCHIU?;none
elisa3;graziœ tesœ;none
elisa3;bellissima;none
elisa3;sei dolcissima ??????;none
elisa3;ma veramente hai 14-anni ??;none
elisa3;che bella che sei! ??;none
elisa3;??????????;none
elisa3;Oh mio dio ??;none
elisa3;complimenti;none
elisa3;it's a me marioeee;none
elisa3;amiœ;none
elisa3;Sei fantastica ??;none
elisa3;??????sei grande;none
elisa3;??;none
elisa3;???????? cmq bellissima;none
elisa3;Mario ?? ?????;none
elisa3;luigi sanfiLippo????;none
elisa3;Ah mare si dice Mario, interessante.;none
elisa3;però sei bona ??;sexual
elisa3;"qual è la differenza di pronuncia tra ""mare"" e ""mario""";none
elisa3;brava;none
elisa3;??;none
elisa3;nooo????;none
elisa3;che fisichetto bella davvero;sexual
elisa3;Che bona!;sexual
elisa3;Come si pronuncia Kamehameha ?;none
elisa3;però è bella ee;none
elisa3;Wow;none
elisa3;Bonaaazzaa;sexual
elisa3;che fisico! complimenti;none
elisa3;??;none
elisa3;quindi il mare lo chiamo Mario?!;none
elisa3;bella bella sei ????????;none
elisa3;com'è sei buonia ??;none
elisa3;Vabbè ??;none
elisa3;Sei stupendamente ? Bellissima!;none
elisa3;complimenti;none
elisa3;A quindi mare ?? si dice Mario?;none
elisa3;Sei troppo forte ?? ciao Elisa ??;none
elisa3;ma io ti adoro ??;none
elisa3;??????;none
elisa3;che bella che sei;none
elisa3;vero!????;none
elisa3;??bellissim;none
elisa3;te amiooooo;none
elisa3;????;none
elisa3;Ciao.?? Salsedine _ee??!???????????;none
elisa3;Sei uno schianto;sexual
elisa3;eeee il corsivo???;none
elisa3;??????;none
elisa3;Praticamente parla come Bello Figo!;none
elisa3;"La prima volta che sento una ""Esposito"" con accento del nord ??";racism
